cruise_name,vessel_name_abbr,zone,station,event_type,station_event_id,original_event_id,event_date,year,month,day,time_start,time_end,sampling_duration_minutes,day_night,time_zone_code,minimum_sampling_depth_meters,maximum_sampling_depth_meters,tow_speed_kilometers_per_hour,latitude_start_decdeg,longitude_start_decdeg,latitude_end_decdeg,longitude_end_decdeg,bottom_depth_meters,tow_distance_nautical_miles,wind_direction_degrees,wind_speed_kilometers_per_hour,wave_height_meters,comments,day_of_year,dataset_doi
IYS2020,Legacy,,39,Trawl,IYS2020-Legacy-39-Trawl,,2020-04-02T07:38:00Z,2020,4,2,07:38:00,08:38:00,60,night,UTC,0,18,9,48.3816666666667,-140.021666666667,48.44,-139.941666666667,4070,5,90,10,,"CTD 48° 22.0N, 140° 01.0W
Bongo 48° 21.9N, 140° 01.3W
Juday 48° 21.9N, 140° 01.4W",93,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,40,Trawl,IYS2020-Legacy-40-Trawl,,2020-04-02T16:31:00Z,2020,4,2,16:31:00,17:31:00,60,day,UTC,0,22,7,48.4183333333333,-138.513333333333,48.3783333333333,-138.405,3600,5,90,9,,"CTD 48° 25.97N, 138° 29.75W
Bongo 48° 25.99N, 138° 30.65W
Juday 48° 26.02N, 138° 30.15W",93,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,41,Trawl,IYS2020-Legacy-41-Trawl,,2020-04-03T01:27:00Z,2020,4,3,01:27:00,02:27:00,60,day,UTC,0,20,9,47.3816666666667,-138.475,47.4416666666667,-138.558333333333,4150,5,135,15,,"CTD 47° 21.55N, 138° 28.42W
Bongo 47° 22.57N, 138° 28.51W
Juday 47° 22.38N, 138° 28.54W",94,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,42,Trawl,IYS2020-Legacy-42-Trawl,,2020-04-03T12:20:00Z,2020,4,3,12:20:00,13:20:00,60,night,UTC,0,19,9,46.37,-138.485,46.3866666666667,-138.42,4250,5,360,10,,"CTD 46° 21.6N, 138° 29.9W
Bongo 46° 21.7N, 138° 29.3W
Juday 46° 21.7N, 138° 29.0W",94,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,43,Trawl,IYS2020-Legacy-43-Trawl,,2020-04-03T23:37:00Z,2020,4,3,23:37:00,00:37:00,60,day,UTC,0,19,10,47.3966666666667,-136.963333333333,47.4083333333333,-137.086666666667,4100,5,90,,,"CTD 47° 22.3N, 136° 59.1W
Bongo 47° 22.5N, 136° 59.75W
Juday 47° 22.7N, 137° 00.2W",94,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,44,Trawl,IYS2020-Legacy-44-Trawl,,2020-04-04T09:40:00Z,2020,4,4,09:40:00,10:40:00,60,night,UTC,0,,9,47.4033333333333,-135.416666666667,47.3866666666667,-135.298333333333,4000,5,315,10,,"CTD 47° 24.3N, 135° 24.4W
Bongo 47° 24.1N, 135° 24.4W
Juday 47° 23.97N, 135° 24.36W",95,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,45,Trawl,IYS2020-Legacy-45-Trawl,,2020-04-04T18:06:00Z,2020,4,4,18:06:00,19:06:00,60,day,UTC,0,,9,47.4016666666667,-133.981666666667,47.3683333333333,-133.875,4000,5,,,,"CTD 47° 25.3N, 133° 59.2W
Bongo 47° 25.07N, 135° 59.1W
Juday 47° 25.0N, 135° 59.2W",95,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,46,Trawl,IYS2020-Legacy-46-Trawl,,2020-04-05T02:20:00Z,2020,4,5,02:20:00,03:20:00,60,day,UTC,0,19,9,47.41,-132.508333333333,47.39,-132.393333333333,3200,6,360,20,,"CTD 47° 24.7N, 132° 30.4W
Bongo 47° 24.4N, 132° 30.6W
Juday 47° 24.2N, 132° 30.7W",96,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,47,Trawl,IYS2020-Legacy-47-Trawl,,2020-04-05T13:36:00Z,2020,4,5,13:36:00,14:36:00,60,night/dawn,UTC,0,,9,48.4066666666667,-131.068333333333,48.3783333333333,-130.948333333333,2900,5,315,20,,"CTD 48° 24.4N, 131° 04.9W
Juday 48° 24.0N, 131° 05.0W",96,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,48,Trawl,IYS2020-Legacy-48-Trawl,,2020-04-05T19:04:00Z,2020,4,5,19:04:00,20:04:00,60,day,UTC,0,,10,48.4216666666667,-130.07,48.38,-130.038333333333,1900,5,360,20,,,96,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,49,Trawl,IYS2020-Legacy-49-Trawl,,2020-04-06T00:22:00Z,2020,4,6,00:22:00,01:22:00,60,day,UTC,0,18,10,48.425,-129.115,48.37,-129.008333333333,2400,,360,16,,,97,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,50,Trawl,IYS2020-Legacy-50-Trawl,,2020-04-06T06:10:00Z,2020,4,6,06:10:00,07:10:00,60,night,UTC,0,19,9,48.4116666666667,-128.02,48.3766666666667,-127.916666666667,2650,,360,15,,,97,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,51,Trawl,IYS2020-Legacy-51-Trawl,,2020-04-06T14:55:00Z,2020,4,6,14:55:00,15:55:00,60,day,UTC,0,18,10,48.4766666666667,-126.2,48.4216666666667,-126.088333333333,215,6,295,6,,,97,https://doi.org/10.21966/4J6T-GB64
IYS2020,Legacy,,52,Trawl,IYS2020-Legacy-52-Trawl,,2020-04-06T19:25:00Z,2020,4,6,19:25:00,20:25:00,60,day,UTC,0,,9,48.505,-125.446666666667,48.5733333333333,-125.381666666667,108.75,5,,0,,,97,https://doi.org/10.21966/4J6T-GB64
GoA2020,Legacy,,1,CTD,GoA2020-Legacy-1-CTD-1,,2020-03-13T01:37:00Z,2020,3,13,01:37:00,02:30:00,53,,UTC,0,300,,48.3975,-127.996116666667,,,2600,,,,,Not enough weight on wire - slower descent and considerable angle on wire,73,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,2,CTD,GoA2020-Legacy-2-CTD-1,,2020-03-13T13:09:00Z,2020,3,13,13:09:00,13:40:00,31,,UTC,0,312,,48.3758333333333,-129.513333333333,,,2100,,,,,Added 40lbs to bottom of CTD cage; still a considerable angle on wire,73,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,3,CTD,GoA2020-Legacy-3-CTD-1,,2020-03-15T16:00:00Z,2020,3,15,16:00:00,16:36:00,36,,UTC,0,305,,47.4338333333333,-136.958,,,4100,,,,,,75,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,4,CTD,GoA2020-Legacy-4-CTD-1,,2020-03-16T03:00:00Z,2020,3,16,03:00:00,03:38:00,38,,UTC,0,300,,47.4275,-138.468166666667,,,4110,,,,,Long soak - at surface for ~4min,76,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,5,CTD,GoA2020-Legacy-5-CTD-1,,2020-03-16T03:00:00Z,2020,3,16,03:00:00,03:38:00,38,,UTC,0,300,,47.4275,-138.468166666667,,,4110,,,,,Long soak - at surface for ~4min,76,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,41,CTD,GoA2020-Legacy-41-CTD-1,,2020-03-16T03:00:00Z,2020,3,16,03:00:00,03:38:00,38,,UTC,0,300,,47.4275,-138.468166666667,,,4110,,,,,Long soak - at surface for ~4min,76,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,6,CTD,GoA2020-Legacy-6-CTD-1,,2020-03-16T15:19:00Z,2020,3,16,15:19:00,15:50:00,31,,UTC,0,300,,47.4275,-139.992333333333,,,4200,,,,,,76,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,7,CTD,GoA2020-Legacy-7-CTD-1,,2020-03-17T00:36:00Z,2020,3,17,00:36:00,01:11:00,35,,UTC,0,300,,47.425,-141.4795,,,4350,,,,,100m and 300m niskins did not deploy - sent bottles and CTD back down at 17:57,77,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,8,CTD,GoA2020-Legacy-8-CTD-1,,2020-03-17T09:24:00Z,2020,3,17,09:24:00,09:51:00,27,,UTC,0,300,,47.4325,-142.980833333333,,,4400,,,,,,77,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,9,CTD,GoA2020-Legacy-9-CTD-1,,2020-03-17T19:04:00Z,2020,3,17,19:04:00,19:42:00,38,,UTC,0,300,,48.3838333333333,-143.0095,,,4300,,,,,100m and 300m niskins did not deploy - sent bottles and CTD back down at 12:29,77,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,10,CTD,GoA2020-Legacy-10-CTD-1,,2020-03-18T03:35:00Z,2020,3,18,03:35:00,04:01:00,26,,UTC,0,300,,48.4016666666667,-144.488,,,4400,,,,,,78,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,11,CTD,GoA2020-Legacy-11-CTD-1,,2020-03-18T12:16:00Z,2020,3,18,12:16:00,12:43:00,27,,UTC,0,300,,48.4213333333333,-145.994,,,4600,,,,,,78,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,12,CTD,GoA2020-Legacy-12-CTD-1,,2020-03-18T20:47:00Z,2020,3,18,20:47:00,21:12:00,25,,UTC,0,300,,48.4013333333333,-147.4955,,,4600,,,,,,78,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,13,CTD,GoA2020-Legacy-13-CTD-1,,2020-03-19T05:38:00Z,2020,3,19,05:38:00,06:04:00,26,,UTC,0,300,,49.4176666666667,-147.534166666667,,,4600,,,,,,79,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,14,CTD,GoA2020-Legacy-14-CTD-1,,2020-03-19T16:42:00Z,2020,3,19,16:42:00,17:11:00,29,,UTC,0,300,,50.4156666666667,-147.512666666667,,,4500,,,,,,79,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,15,CTD,GoA2020-Legacy-15-CTD-1,,2020-03-19T16:42:00Z,2020,3,19,16:42:00,17:11:00,29,,UTC,0,300,,50.4156666666667,-147.512666666667,,,4500,,,,,,79,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,16,CTD,GoA2020-Legacy-16-CTD-1,,2020-03-20T04:49:00Z,2020,3,20,04:49:00,05:14:00,25,,UTC,0,300,,51.4173333333333,-147.500666666667,,,3100,,,,,,80,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,17,CTD,GoA2020-Legacy-17-CTD-1,,2020-03-20T13:27:00Z,2020,3,20,13:27:00,13:53:00,26,,UTC,0,300,,51.4281666666667,-146.016166666667,,,4300,,,,,,80,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,19,CTD,GoA2020-Legacy-19-CTD-1,,2020-03-21T00:40:00Z,2020,3,21,00:40:00,01:05:00,25,,UTC,0,300,,50.431,-146.005833333333,,,4050,,,,,,81,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,20,CTD,GoA2020-Legacy-20-CTD-1,,2020-03-21T09:23:00Z,2020,3,21,09:23:00,09:49:00,26,,UTC,0,300,,50.4173333333333,-144.5095,,,4180,,,,,,81,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,21,CTD,GoA2020-Legacy-21-CTD-1,,2020-03-21T18:27:00Z,2020,3,21,18:27:00,18:53:00,26,,UTC,0,300,,51.4911666666667,-144.538166666667,,,4150,,,,,,81,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,22,CTD,GoA2020-Legacy-22-CTD-1,,2020-03-22T02:34:00Z,2020,3,22,02:34:00,03:09:00,35,,UTC,0,300,,51.4716666666667,-143.035,,,4080,,,,,"Strong angle on wire; accidentally missed putting the 50m niskin on the line - brought wire back up at 19:44 to add bottle, then descent continued; 25m niskin did not deploy, sent down again",82,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,24,CTD,GoA2020-Legacy-24-CTD-1,,2020-03-24T13:52:00Z,2020,3,24,13:52:00,14:22:00,30,,UTC,0,300,,54.4296666666667,-135.5465,,,2950,,,,,,84,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,25,CTD,GoA2020-Legacy-25-CTD-1,,2020-03-24T21:57:00Z,2020,3,24,21:57:00,22:22:00,25,,UTC,0,300,,54.565,-134.048333333333,,,250,,,,,,84,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,27,CTD,GoA2020-Legacy-27-CTD-1,,2020-03-24T21:57:00Z,2020,3,24,21:57:00,22:22:00,25,,UTC,0,300,,54.565,-134.048333333333,,,250,,,,,,84,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,26,CTD,GoA2020-Legacy-26-CTD-1,,2020-03-26T10:09:00Z,2020,3,26,10:09:00,10:35:00,26,,UTC,0,275,,54.4046666666667,-132.415833333333,,,298,,,,,,86,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,25,CTD,GoA2020-Legacy-25-CTD-2,,2020-03-26T19:11:00Z,2020,3,26,19:11:00,19:35:00,24,,UTC,0,300,,54.405,-134.021666666667,,,290,,,,,,86,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,27,CTD,GoA2020-Legacy-27-CTD-2,,2020-03-26T19:11:00Z,2020,3,26,19:11:00,19:35:00,24,,UTC,0,300,,54.405,-134.021666666667,,,290,,,,,,86,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,28,CTD,GoA2020-Legacy-28-CTD-1,,2020-03-27T04:34:00Z,2020,3,27,04:34:00,04:57:00,23,,UTC,0,300,,53.4033333333333,-134.055,,,2850,,,,,,87,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,29,CTD,GoA2020-Legacy-29-CTD-1,,2020-03-27T13:53:00Z,2020,3,27,13:53:00,14:20:00,27,,UTC,0,300,,53.43,-135.496666666667,,,2000,,,,,,87,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,30,CTD,GoA2020-Legacy-30-CTD-1,,2020-03-27T22:25:00Z,2020,3,27,22:25:00,22:49:00,24,,UTC,0,300,,53.4195,-137.058666666667,,,3300,,,,,,87,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,31,CTD,GoA2020-Legacy-31-CTD-1,,2020-03-28T07:31:00Z,2020,3,28,07:31:00,08:03:00,32,,UTC,0,300,,52.4081666666667,-137.088833333333,,,4100,,,,,,88,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,32,CTD,GoA2020-Legacy-32-CTD-1,,2020-03-29T03:15:00Z,2020,3,29,03:15:00,03:45:00,30,,UTC,0,300,,52.395,-138.668333333333,,,3350,,,,,Approximate off time,89,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,33,CTD,GoA2020-Legacy-33-CTD-1,,2020-03-29T17:49:00Z,2020,3,29,17:49:00,18:13:00,24,,UTC,0,300,,51.4183333333333,-138.618333333333,,,3600,,,,,,89,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,34,CTD,GoA2020-Legacy-34-CTD-1,,2020-03-31T11:04:00Z,2020,3,31,11:04:00,11:30:00,26,,UTC,0,300,,50.4183333333333,-138.571666666667,,,3600,,,,,Approximate off time; no associated bongo,91,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,35,CTD,GoA2020-Legacy-35-CTD-1,,2020-03-31T19:31:00Z,2020,3,31,19:31:00,19:57:00,26,,UTC,0,300,,49.4783333333333,-138.521666666667,,,3700,,,,,Approximate on and off times,91,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,36,CTD,GoA2020-Legacy-36-CTD-1,,2020-04-01T04:07:00Z,2020,4,1,04:07:00,04:32:00,25,,UTC,0,300,,49.445,-140.001666666667,,,3800,,,,,Approximate on time,92,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,37,CTD,GoA2020-Legacy-37-CTD-1,,2020-04-01T13:39:00Z,2020,4,1,13:39:00,14:06:00,27,,UTC,0,300,,49.435,-141.498333333333,,,3850,,,,,,92,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,38,CTD,GoA2020-Legacy-38-CTD-1,,2020-04-01T21:55:00Z,2020,4,1,21:55:00,22:17:00,22,,UTC,0,300,,48.4051666666667,-141.476166666667,,,4200,,,,,,92,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,39,CTD,GoA2020-Legacy-39-CTD-1,,2020-04-02T06:18:00Z,2020,4,2,06:18:00,06:42:00,24,,UTC,0,300,,48.3666666666667,-140.016666666667,,,4070,,,,,,93,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,40,CTD,GoA2020-Legacy-40-CTD-1,,2020-04-02T14:54:00Z,2020,4,2,14:54:00,15:30:00,36,,UTC,0,290,,48.4328333333333,-138.4125,,,3600,,,,,,93,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,4,CTD,GoA2020-Legacy-4-CTD-2,,2020-04-03T00:02:00Z,2020,4,3,00:02:00,00:28:00,26,,UTC,0,300,,47.3591666666667,-138.473666666667,,,4150,,,,,,94,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,5,CTD,GoA2020-Legacy-5-CTD-2,,2020-04-03T00:02:00Z,2020,4,3,00:02:00,00:28:00,26,,UTC,0,300,,47.3591666666667,-138.473666666667,,,4150,,,,,,94,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,41,CTD,GoA2020-Legacy-41-CTD-2,,2020-04-03T00:02:00Z,2020,4,3,00:02:00,00:28:00,26,,UTC,0,300,,47.3591666666667,-138.473666666667,,,4150,,,,,,94,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,42,CTD,GoA2020-Legacy-42-CTD-1,,2020-04-03T11:01:00Z,2020,4,3,11:01:00,11:26:00,25,,UTC,0,300,,46.36,-138.498333333333,,,4250,,,,,,94,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,3,CTD,GoA2020-Legacy-3-CTD-2,,2020-04-03T21:58:00Z,2020,4,3,21:58:00,22:21:00,23,,UTC,0,300,,47.3716666666667,-136.651666666667,,,4100,,,,,,94,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,44,CTD,GoA2020-Legacy-44-CTD-1,,2020-04-04T08:16:00Z,2020,4,4,08:16:00,08:42:00,26,,UTC,0,300,,47.405,-135.406666666667,,,4000,,,,,,95,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,45,CTD,GoA2020-Legacy-45-CTD-1,,2020-04-04T16:29:00Z,2020,4,4,16:29:00,16:54:00,25,,UTC,0,300,,47.4216666666667,-133.986666666667,,,4000,,,,,,95,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,46,CTD,GoA2020-Legacy-46-CTD-1,,2020-04-05T01:01:00Z,2020,4,5,01:01:00,01:25:00,24,,UTC,0,300,,47.4116666666667,-132.506666666667,,,3200,,,,,,96,https://doi.org/10.21966/nkc2-9m58
GoA2020,Legacy,,47,CTD,GoA2020-Legacy-47-CTD-1,,2020-04-05T12:18:00Z,2020,4,5,12:18:00,12:45:00,27,,UTC,0,300,,48.4066666666667,-131.081666666667,,,2900,,,,,No associated bongo,96,https://doi.org/10.21966/nkc2-9m58
