eventID,parentEventID,eventDate,year,month,day,decimalLatitude,decimalLongitude,minimumDepthInMetres,maximumDepthInMetres,eventRemarks,institutionID,institutionCode,collectionCode,footprintWKT,coordinateUncertaintyInMeters,geodeticDatum,type
IYS:GoA2020:StnP:bongo:Net2:F88,IYS:GoA2020:StnP:bongo:Net2,2020-03-24T22:27:00Z,2020,3,24,54.565,-134.04833333333335,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.048333333333   54.565 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net1:Z24,IYS:GoA2020:StnP PRIME:bongo:Net1,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:F89,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:F90,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:F91,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:F92,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:G77,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:G78,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:G81,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:G82,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnP PRIME:bongo:Net2:G83,IYS:GoA2020:StnP PRIME:bongo:Net2,2020-03-27T05:02:00Z,2020,3,27,54.405,-134.021666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -134.021666666667   54.405 ),0,WGS84,sample
IYS:GoA2020:StnS28:bongo:Net1:Z25,IYS:GoA2020:StnS28:bongo:Net1,2020-03-27T14:25:00Z,2020,3,27,53.43,-135.49666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.496666666667   53.43 ),0,WGS84,sample
IYS:GoA2020:StnS28:bongo:Net2:F93,IYS:GoA2020:StnS28:bongo:Net2,2020-03-27T14:25:00Z,2020,3,27,53.43,-135.49666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.496666666667   53.43 ),0,WGS84,sample
IYS:GoA2020:StnS28:bongo:Net2:F94,IYS:GoA2020:StnS28:bongo:Net2,2020-03-27T14:25:00Z,2020,3,27,53.43,-135.49666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.496666666667   53.43 ),0,WGS84,sample
IYS:GoA2020:StnS28:bongo:Net2:F95,IYS:GoA2020:StnS28:bongo:Net2,2020-03-27T14:25:00Z,2020,3,27,53.43,-135.49666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.496666666667   53.43 ),0,WGS84,sample
IYS:GoA2020:StnS28:bongo:Net2:F96,IYS:GoA2020:StnS28:bongo:Net2,2020-03-27T14:25:00Z,2020,3,27,53.43,-135.49666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.496666666667   53.43 ),0,WGS84,sample
IYS:GoA2020:StnS28:bongo:Net2:G80,IYS:GoA2020:StnS28:bongo:Net2,2020-03-27T14:25:00Z,2020,3,27,53.43,-135.49666666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -135.496666666667   53.43 ),0,WGS84,sample
IYS:GoA2020:StnS27:bongo:Net1:Z26,IYS:GoA2020:StnS27:bongo:Net1,2020-03-27T20:52:00Z,2020,3,27,53.4195,-137.05866666666665,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.058666666667   53.4195 ),0,WGS84,sample
IYS:GoA2020:StnS27:bongo:Net2:F97,IYS:GoA2020:StnS27:bongo:Net2,2020-03-27T20:52:00Z,2020,3,27,53.4195,-137.05866666666665,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.058666666667   53.4195 ),0,WGS84,sample
IYS:GoA2020:StnS27:bongo:Net2:F98,IYS:GoA2020:StnS27:bongo:Net2,2020-03-27T20:52:00Z,2020,3,27,53.4195,-137.05866666666665,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.058666666667   53.4195 ),0,WGS84,sample
IYS:GoA2020:StnS27:bongo:Net2:F99,IYS:GoA2020:StnS27:bongo:Net2,2020-03-27T20:52:00Z,2020,3,27,53.4195,-137.05866666666665,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.058666666667   53.4195 ),0,WGS84,sample
IYS:GoA2020:StnS27:bongo:Net2:F100,IYS:GoA2020:StnS27:bongo:Net2,2020-03-27T20:52:00Z,2020,3,27,53.4195,-137.05866666666665,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.058666666667   53.4195 ),0,WGS84,sample
IYS:GoA2020:StnS27:bongo:Net2:G84,IYS:GoA2020:StnS27:bongo:Net2,2020-03-27T20:52:00Z,2020,3,27,53.4195,-137.05866666666665,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.058666666667   53.4195 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net1:Z27,IYS:GoA2020:StnY27:bongo:Net1,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,One zip tie broke at some point during ascent; Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F101,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F102,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F103,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F104,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:G85,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:G86,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:G87,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:G88,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:G89,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net1:Z28,IYS:GoA2020:StnY27:bongo:Net1,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,One zip tie broke at some point during ascent; Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F105,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F106,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F107,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:F108,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:G90,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnY27:bongo:Net2:G91,IYS:GoA2020:StnY27:bongo:Net2,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.08883333333333,NA,NA,Decent angle on wire during bongo cast,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net1:Z29,IYS:GoA2020:StnAJ:bongo:Net1,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net2:F109,IYS:GoA2020:StnAJ:bongo:Net2,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net2:F110,IYS:GoA2020:StnAJ:bongo:Net2,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net2:F111,IYS:GoA2020:StnAJ:bongo:Net2,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net2:F112,IYS:GoA2020:StnAJ:bongo:Net2,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net2:G92,IYS:GoA2020:StnAJ:bongo:Net2,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net2:G93,IYS:GoA2020:StnAJ:bongo:Net2,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAJ:bongo:Net2:G94,IYS:GoA2020:StnAJ:bongo:Net2,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.52166666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net1:Z30,IYS:GoA2020:StnAI:bongo:Net1,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net2:F113,IYS:GoA2020:StnAI:bongo:Net2,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net2:F114,IYS:GoA2020:StnAI:bongo:Net2,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net2:F115,IYS:GoA2020:StnAI:bongo:Net2,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net2:F116,IYS:GoA2020:StnAI:bongo:Net2,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net2:G95,IYS:GoA2020:StnAI:bongo:Net2,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net2:G96,IYS:GoA2020:StnAI:bongo:Net2,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAI:bongo:Net2:G97,IYS:GoA2020:StnAI:bongo:Net2,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.00166666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.001666666667   49.445 ),0,WGS84,sample
IYS:GoA2020:StnAH:bongo:Net1:Z31,IYS:GoA2020:StnAH:bongo:Net1,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.498333333333   49.435 ),0,WGS84,sample
IYS:GoA2020:StnAH:bongo:Net2:F117,IYS:GoA2020:StnAH:bongo:Net2,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.498333333333   49.435 ),0,WGS84,sample
IYS:GoA2020:StnAH:bongo:Net2:F118,IYS:GoA2020:StnAH:bongo:Net2,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.498333333333   49.435 ),0,WGS84,sample
IYS:GoA2020:StnAH:bongo:Net2:F119,IYS:GoA2020:StnAH:bongo:Net2,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.498333333333   49.435 ),0,WGS84,sample
IYS:GoA2020:StnAH:bongo:Net2:F120,IYS:GoA2020:StnAH:bongo:Net2,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.498333333333   49.435 ),0,WGS84,sample
IYS:GoA2020:StnAH:bongo:Net2:G98,IYS:GoA2020:StnAH:bongo:Net2,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.498333333333   49.435 ),0,WGS84,sample
IYS:GoA2020:StnAH:bongo:Net2:G99,IYS:GoA2020:StnAH:bongo:Net2,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.49833333333333,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.498333333333   49.435 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net1:Z32,IYS:GoA2020:StnAK:bongo:Net1,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net2:F121,IYS:GoA2020:StnAK:bongo:Net2,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net2:F122,IYS:GoA2020:StnAK:bongo:Net2,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net2:F123,IYS:GoA2020:StnAK:bongo:Net2,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net2:F124,IYS:GoA2020:StnAK:bongo:Net2,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net2:G100,IYS:GoA2020:StnAK:bongo:Net2,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net2:G101,IYS:GoA2020:StnAK:bongo:Net2,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAK:bongo:Net2:G102,IYS:GoA2020:StnAK:bongo:Net2,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.47616666666667,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net1:Z33,IYS:GoA2020:StnAL:bongo:Net1,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net2:F125,IYS:GoA2020:StnAL:bongo:Net2,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net2:F126,IYS:GoA2020:StnAL:bongo:Net2,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net2:F127,IYS:GoA2020:StnAL:bongo:Net2,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net2:F128,IYS:GoA2020:StnAL:bongo:Net2,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net2:G103,IYS:GoA2020:StnAL:bongo:Net2,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net2:G104,IYS:GoA2020:StnAL:bongo:Net2,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAL:bongo:Net2:G105,IYS:GoA2020:StnAL:bongo:Net2,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.01666666666668,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,sample
IYS:GoA2020:StnAM:bongo:Net1:Z34,IYS:GoA2020:StnAM:bongo:Net1,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,sample
IYS:GoA2020:StnAM:bongo:Net2:F129,IYS:GoA2020:StnAM:bongo:Net2,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,sample
IYS:GoA2020:StnAM:bongo:Net2:F130,IYS:GoA2020:StnAM:bongo:Net2,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,sample
IYS:GoA2020:StnAM:bongo:Net2:F131,IYS:GoA2020:StnAM:bongo:Net2,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,sample
IYS:GoA2020:StnAM:bongo:Net2:F132,IYS:GoA2020:StnAM:bongo:Net2,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,NA,NA,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS,NA,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,sample
