eventID,type,parentEventID,eventRemarks,eventDate,year,month,day,decimalLatitude,decimalLongitude,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,coordinateUncertaintyInMeters,geodeticDatum
IYS:GoA2019:Stn11:bongo:Net2:22005,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:22004,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:S104,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:S103,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:22000,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:S106,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:S108,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:S102,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:S107,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net2:S105,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net2,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net1:Petri dish,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net1,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net1:S111,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net1,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net1:S112,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net1,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net1:S113,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net1,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net1:S109,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net1,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn11:bongo:Net1:S110,bongo net sampleID,IYS:GoA2019:Stn11:bongo:Net1,cast,2019-02-24T14:05:00Z,2019,2,24,48.667499999999997,-147.50066666666666,250,0,POINT  ( -147.50066666666666   48.667499999999997 ),0,WGS84
IYS:GoA2019:Stn12:bongo:Net2:Z274,bongo net sampleID,IYS:GoA2019:Stn12:bongo:Net2,cast,2019-02-24T23:15:00Z,2019,2,24,49.666666666666664,-147.5,250,0,POINT  ( -147.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn12:bongo:Net2:Z275,bongo net sampleID,IYS:GoA2019:Stn12:bongo:Net2,cast,2019-02-24T23:15:00Z,2019,2,24,49.666666666666664,-147.5,250,0,POINT  ( -147.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn12:bongo:Net2:Z278,bongo net sampleID,IYS:GoA2019:Stn12:bongo:Net2,cast,2019-02-24T23:15:00Z,2019,2,24,49.666666666666664,-147.5,250,0,POINT  ( -147.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn12:bongo:Net2:Z299,bongo net sampleID,IYS:GoA2019:Stn12:bongo:Net2,cast,2019-02-24T23:15:00Z,2019,2,24,49.666666666666664,-147.5,250,0,POINT  ( -147.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn12:bongo:Net2:Z29,bongo net sampleID,IYS:GoA2019:Stn12:bongo:Net2,cast,2019-02-24T23:15:00Z,2019,2,24,49.666666666666664,-147.5,250,0,POINT  ( -147.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net2:Z271,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net2,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net2:Z272,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net2,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net2:Z273,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net2,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net2:Z251,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net2,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net2:Z300,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net2,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net1:SS5,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net1,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net1:SS6,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net1,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net1:SS4,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net1,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net1:SS3,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net1,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net1:SS1,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net1,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn13:bongo:Net1:SS2,bongo net sampleID,IYS:GoA2019:Stn13:bongo:Net1,cast,2019-02-25T08:36:00Z,2019,2,25,50.666666666666664,-147.5,250,0,POINT  ( -147.5   50.666666666666664 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:Z295,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:Z296,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:Z297,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:Z298,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS12,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS10,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS14,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS11,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:22008,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:22009,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:22010,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:22011,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS8,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS7,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS9,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net2:SS13,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net2,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net1:SS15,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net1,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net1:SS16,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net1,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn14:bongo:Net1:SS17,bongo net sampleID,IYS:GoA2019:Stn14:bongo:Net1,cast,2019-02-25T17:15:00Z,2019,2,25,51.665666666666667,-147.50133333333332,250,0,POINT  ( -147.50133333333332   51.665666666666667 ),0,WGS84
IYS:GoA2019:Stn15:bongo:Net2:Z291,bongo net sampleID,IYS:GoA2019:Stn15:bongo:Net2,cast,2019-02-26T03:20:00Z,2019,2,26,52.666666666666664,-147.5,250,0,POINT  ( -147.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn15:bongo:Net2:Z292,bongo net sampleID,IYS:GoA2019:Stn15:bongo:Net2,cast,2019-02-26T03:20:00Z,2019,2,26,52.666666666666664,-147.5,250,0,POINT  ( -147.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn15:bongo:Net2:Z293,bongo net sampleID,IYS:GoA2019:Stn15:bongo:Net2,cast,2019-02-26T03:20:00Z,2019,2,26,52.666666666666664,-147.5,250,0,POINT  ( -147.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn15:bongo:Net2:Z294,bongo net sampleID,IYS:GoA2019:Stn15:bongo:Net2,cast,2019-02-26T03:20:00Z,2019,2,26,52.666666666666664,-147.5,250,0,POINT  ( -147.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn16:bongo:Net2:Z205,bongo net sampleID,IYS:GoA2019:Stn16:bongo:Net2,cast,2019-02-26T09:25:00Z,2019,2,26,53.666666666666664,-147.5,250,0,POINT  ( -147.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn16:bongo:Net2:Z204,bongo net sampleID,IYS:GoA2019:Stn16:bongo:Net2,cast,2019-02-26T09:25:00Z,2019,2,26,53.666666666666664,-147.5,250,0,POINT  ( -147.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn16:bongo:Net2:Z203,bongo net sampleID,IYS:GoA2019:Stn16:bongo:Net2,cast,2019-02-26T09:25:00Z,2019,2,26,53.666666666666664,-147.5,250,0,POINT  ( -147.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn16:bongo:Net2:Z202,bongo net sampleID,IYS:GoA2019:Stn16:bongo:Net2,cast,2019-02-26T09:25:00Z,2019,2,26,53.666666666666664,-147.5,250,0,POINT  ( -147.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn16:bongo:Net2:Z201,bongo net sampleID,IYS:GoA2019:Stn16:bongo:Net2,cast,2019-02-26T09:25:00Z,2019,2,26,53.666666666666664,-147.5,250,0,POINT  ( -147.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:Z208,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:Z209,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:Z210,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:Z211,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS24,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS25,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:Z212,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS18,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS19,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS20,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:22016,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS21,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS22,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:SS23,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:22014,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:22015,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:22013,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn17:bongo:Net2:22012,bongo net sampleID,IYS:GoA2019:Stn17:bongo:Net2,cast,2019-02-26T17:45:00Z,2019,2,26,54.666666666666664,-147.5,250,0,POINT  ( -147.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn18:bongo:Net2:Z214,bongo net sampleID,IYS:GoA2019:Stn18:bongo:Net2,cast,2019-02-27T02:30:00Z,2019,2,27,55.668333333333337,-147.49950000000001,250,0,POINT  ( -147.49950000000001   55.668333333333337 ),0,WGS84
IYS:GoA2019:Stn18:bongo:Net2:Z213,bongo net sampleID,IYS:GoA2019:Stn18:bongo:Net2,cast,2019-02-27T02:30:00Z,2019,2,27,55.668333333333337,-147.49950000000001,250,0,POINT  ( -147.49950000000001   55.668333333333337 ),0,WGS84
IYS:GoA2019:Stn18:bongo:Net2:Z206,bongo net sampleID,IYS:GoA2019:Stn18:bongo:Net2,cast,2019-02-27T02:30:00Z,2019,2,27,55.668333333333337,-147.49950000000001,250,0,POINT  ( -147.49950000000001   55.668333333333337 ),0,WGS84
IYS:GoA2019:Stn18:bongo:Net2:Z207,bongo net sampleID,IYS:GoA2019:Stn18:bongo:Net2,cast,2019-02-27T02:30:00Z,2019,2,27,55.668333333333337,-147.49950000000001,250,0,POINT  ( -147.49950000000001   55.668333333333337 ),0,WGS84
IYS:GoA2019:Stn18:bongo:Net2:SS26,bongo net sampleID,IYS:GoA2019:Stn18:bongo:Net2,cast,2019-02-27T02:30:00Z,2019,2,27,55.668333333333337,-147.49950000000001,250,0,POINT  ( -147.49950000000001   55.668333333333337 ),0,WGS84
IYS:GoA2019:Stn18:bongo:Net2:SS27,bongo net sampleID,IYS:GoA2019:Stn18:bongo:Net2,cast,2019-02-27T02:30:00Z,2019,2,27,55.668333333333337,-147.49950000000001,250,0,POINT  ( -147.49950000000001   55.668333333333337 ),0,WGS84
IYS:GoA2019:Stn19:bongo:Net2:Z287,bongo net sampleID,IYS:GoA2019:Stn19:bongo:Net2,cast,2019-02-27T10:27:00Z,2019,2,27,56.666666666666664,-147.5,250,0,POINT  ( -147.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn19:bongo:Net2:Z284,bongo net sampleID,IYS:GoA2019:Stn19:bongo:Net2,cast,2019-02-27T10:27:00Z,2019,2,27,56.666666666666664,-147.5,250,0,POINT  ( -147.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn19:bongo:Net2:Z288,bongo net sampleID,IYS:GoA2019:Stn19:bongo:Net2,cast,2019-02-27T10:27:00Z,2019,2,27,56.666666666666664,-147.5,250,0,POINT  ( -147.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn19:bongo:Net2:Z289,bongo net sampleID,IYS:GoA2019:Stn19:bongo:Net2,cast,2019-02-27T10:27:00Z,2019,2,27,56.666666666666664,-147.5,250,0,POINT  ( -147.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn19:bongo:Net2:Z276,bongo net sampleID,IYS:GoA2019:Stn19:bongo:Net2,cast,2019-02-27T10:27:00Z,2019,2,27,56.666666666666664,-147.5,250,0,POINT  ( -147.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn19:bongo:Net1:Z290,bongo net sampleID,IYS:GoA2019:Stn19:bongo:Net1,cast,2019-02-27T10:27:00Z,2019,2,27,56.666666666666664,-147.5,250,0,POINT  ( -147.5   56.666666666666664 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:Z281,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:Z282,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:Z283,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:Z285,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:22019,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS33,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS34,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS35,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS30,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS31,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:22018,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:22017,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS29,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS28,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
IYS:GoA2019:Stn20:bongo:Net2:SS32,bongo net sampleID,IYS:GoA2019:Stn20:bongo:Net2,cast,2019-02-27T18:15:00Z,2019,2,27,56.667333333333332,-146,250,0,POINT  ( -146   56.667333333333332 ),0,WGS84
